nama_ptn,akronim,nama_prodi,jenjang,nilai_rata_rata
UNIVERSITAS SRIWIJAYA,UNSRI,MANAJEMEN,S1,90.84
UNIVERSITAS SRIWIJAYA,UNSRI,ILMU HUKUM,S1,90.74
UNIVERSITAS SRIWIJAYA,UNSRI,FARMASI,S1,90.73
UNIVERSITAS SRIWIJAYA,UNSRI,ILMU KEPERAWATAN,S1,89.6
UNIVERSITAS SRIWIJAYA,UNSRI,ILMU KESEHATAN MASYARAKAT,S1,89.45
UNIVERSITAS SRIWIJAYA,UNSRI,ILMU KOMUNIKASI,S1,89.4
UNIVERSITAS SRIWIJAYA,UNSRI,ADMINISTRASI PUBLIK,S1,89.24
UNIVERSITAS SRIWIJAYA,UNSRI,SISTEM INFORMASI,S1,89.1
UNIVERSITAS SRIWIJAYA,UNSRI,GIZI,S1,89.03
UNIVERSITAS SRIWIJAYA,UNSRI,PSIKOLOGI,S1,89.02
UNIVERSITAS SRIWIJAYA,UNSRI,TEKNIK SIPIL,S1,88.97
UNIVERSITAS SRIWIJAYA,UNSRI,SISTEM KOMPUTER,S1,88.96
UNIVERSITAS SRIWIJAYA,UNSRI,BIMB & KONSELING,S1,88.89
UNIVERSITAS SRIWIJAYA,UNSRI,PGSD,S1,88.82
UNIVERSITAS SRIWIJAYA,UNSRI,AGRIBISNIS,S1,88.76
UNIVERSITAS SRIWIJAYA,UNSRI,"PEND BHS, SATRA IND & DAERAH",S1,88.71
UNIVERSITAS SRIWIJAYA,UNSRI,ILMU HUBUNGAN INTERNASIONAL,S1,88.62
UNIVERSITAS SRIWIJAYA,UNSRI,PPKN,S1,88.56
UNIVERSITAS SRIWIJAYA,UNSRI,PEND BHS INGGRIS,S1,88.46
UNIVERSITAS SRIWIJAYA,UNSRI,TEKNIK ELEKTRO,S1,88.46
UNIVERSITAS SRIWIJAYA,UNSRI,TEKNIK MESIN,S1,87.82
UNIVERSITAS SRIWIJAYA,UNSRI,EKONOMI PEMBANGUNAN,S1,87.78
UNIVERSITAS SRIWIJAYA,UNSRI,KESEHATAN LINGKUNGAN,S1,87.65
UNIVERSITAS SRIWIJAYA,UNSRI,PEND BIOLOGI,S1,87.49
UNIVERSITAS SRIWIJAYA,UNSRI,TEKNIK KIMIA,S1,87.35
UNIVERSITAS SRIWIJAYA,UNSRI,SOSIOLOGI,S1,87.22
UNIVERSITAS SRIWIJAYA,UNSRI,TEKNIK GEOLOGI,S1,87.21
UNIVERSITAS SRIWIJAYA,UNSRI,PEND. MATEMATIKA,S1,87.17
UNIVERSITAS SRIWIJAYA,UNSRI,TEKNIK PERTANIAN,S1,86.92
UNIVERSITAS SRIWIJAYA,UNSRI,PEND SEJARAH,S1,86.88
UNIVERSITAS SRIWIJAYA,UNSRI,PEND EKONOMI,S1,86.69
UNIVERSITAS SRIWIJAYA,UNSRI,ARSITEKTUR,S1,86.59
UNIVERSITAS SRIWIJAYA,UNSRI,PAUD,S1,86.53
UNIVERSITAS SRIWIJAYA,UNSRI,AGROEKOTEKNOLOGI,S1,86.35
UNIVERSITAS SRIWIJAYA,UNSRI,PENJASKES,S1,86.14
UNIVERSITAS SRIWIJAYA,UNSRI,TEKNOLOGI HASIL PERTANIAN,S1,85.72
UNIVERSITAS SRIWIJAYA,UNSRI,AGRONOMI,S1,85.3
UNIVERSITAS SRIWIJAYA,UNSRI,BIOLOGI,S1,85.21
UNIVERSITAS SRIWIJAYA,UNSRI,PEND FISIKA,S1,84.91
UNIVERSITAS SRIWIJAYA,UNSRI,PEND. KIMIA,S1,84.83
UNIVERSITAS SRIWIJAYA,UNSRI,ILMU TANAH,S1,84.7
UNIVERSITAS SRIWIJAYA,UNSRI,MATEMATIKA,S1,84.67
UNIVERSITAS SRIWIJAYA,UNSRI,PETERNAKAN,S1,84.62
UNIVERSITAS SRIWIJAYA,UNSRI,ILMU KELAUTAN,S1,84.6
UNIVERSITAS SRIWIJAYA,UNSRI,KIMIA,S1,84.38
UNIVERSITAS SRIWIJAYA,UNSRI,PENDIDIKAN MASYARAKAT,S1,84.26
UNIVERSITAS SRIWIJAYA,UNSRI,PEND TEKNIK MESIN,S1,84.13
UNIVERSITAS SRIWIJAYA,UNSRI,PROTEKSI TANAMAN,S1,84.13
UNIVERSITAS SRIWIJAYA,UNSRI,TEKNOLOGI HASIL PERIKANAN,S1,83.9
UNIVERSITAS SRIWIJAYA,UNSRI,FISIKA,S1,83.26
UNIVERSITAS SRIWIJAYA,UNSRI,BUDIDAYA PERAIRAN,S1,83.13
UNIVERSITAS SULAWESI BARAT,UNSULBAR,FARMASI,D3,80.83
UNIVERSITAS SULAWESI BARAT,UNSULBAR,TERAPI GIGI,D4,85.42
UNIVERSITAS SULAWESI BARAT,UNSULBAR,KESELAMATAN DAN KESEHATAN KERJA,D4,80.8
UNIVERSITAS SULAWESI BARAT,UNSULBAR,KEDOKTERAN,S1,89.95
UNIVERSITAS SULAWESI BARAT,UNSULBAR,PENDIDIKAN GURU SEKOLAH DASAR (PGSD),S1,89.53
UNIVERSITAS SULAWESI BARAT,UNSULBAR,MANAJEMEN,S1,89.5
UNIVERSITAS SULAWESI BARAT,UNSULBAR,INFORMATIKA,S1,89.36
UNIVERSITAS SULAWESI BARAT,UNSULBAR,KEPERAWATAN,S1,88.8
UNIVERSITAS SULAWESI BARAT,UNSULBAR,BIOTEKNOLOGI,S1,88.35
UNIVERSITAS SULAWESI BARAT,UNSULBAR,AKUNTANSI,S1,88.07
UNIVERSITAS SULAWESI BARAT,UNSULBAR,AGRIBISNIS,S1,87.67
UNIVERSITAS SULAWESI BARAT,UNSULBAR,HUKUM,S1,87.17
UNIVERSITAS SULAWESI BARAT,UNSULBAR,GIZI,S1,86.93
UNIVERSITAS SULAWESI BARAT,UNSULBAR,ADMINISTRASI KESEHATAN,S1,86.71
UNIVERSITAS SULAWESI BARAT,UNSULBAR,TEKNIK SIPIL,S1,85.69
UNIVERSITAS SULAWESI BARAT,UNSULBAR,SISTEM INFORMASI,S1,85.48
UNIVERSITAS SULAWESI BARAT,UNSULBAR,PEND. BHS. INGGRIS,S1,85.47
UNIVERSITAS SULAWESI BARAT,UNSULBAR,SUMBER DAYA AKUATIK,S1,85.36
UNIVERSITAS SULAWESI BARAT,UNSULBAR,PEND. MATEMATIKA,S1,85.08
UNIVERSITAS SULAWESI BARAT,UNSULBAR,BISNIS DIGITAL,S1,84.86
UNIVERSITAS SULAWESI BARAT,UNSULBAR,PENDIDIKAN ILMU PENGETAHUAN ALAM (IPA),S1,84.57
UNIVERSITAS SULAWESI BARAT,UNSULBAR,ARSITEKTUR,S1,84.46
UNIVERSITAS SULAWESI BARAT,UNSULBAR,KEHUTANAN,S1,84.37
UNIVERSITAS SULAWESI BARAT,UNSULBAR,HUBUNGAN INTERNASIONAL,S1,84.34
UNIVERSITAS SULAWESI BARAT,UNSULBAR,PEND. BIOLOGI,S1,84.22
UNIVERSITAS SULAWESI BARAT,UNSULBAR,TEKNOLOGI HASIL PERTANIAN,S1,83.81
UNIVERSITAS SULAWESI BARAT,UNSULBAR,STATISTIKA,S1,83.59
UNIVERSITAS SULAWESI BARAT,UNSULBAR,AGROEKOTEKNOLOGI,S1,83.19
UNIVERSITAS SULAWESI BARAT,UNSULBAR,ILMU POLITIK,S1,82.55
UNIVERSITAS SULAWESI BARAT,UNSULBAR,PERENCANAAN WILAYAH DAN KOTA,S1,82.43
UNIVERSITAS SULAWESI BARAT,UNSULBAR,PETERNAKAN,S1,82.2
UNIVERSITAS SULAWESI BARAT,UNSULBAR,PENDIDIKAN TEKNOLOGI INFORMASI,S1,81.98
UNIVERSITAS SULAWESI BARAT,UNSULBAR,PERIKANAN TANGKAP,S1,81.24
UNIVERSITAS SULAWESI BARAT,UNSULBAR,PEND. FISIKA,S1,81.22
UNIVERSITAS SULAWESI BARAT,UNSULBAR,MATEMATIKA,S1,80.91
UNIVERSITAS SULAWESI BARAT,UNSULBAR,ILMU AKTUARIA,S1,80.25
UNIVERSITAS SULAWESI BARAT,UNSULBAR,AKUAKULTUR,S1,80.09
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PERPAJAKAN,D3,85.94
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,MANAJEMEN PEMASARAN,D3,85.8
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PERBANKAN DAN KEUANGAN,D3,85.64
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,AKUNTANSI,D3,85.39
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,KEDOKTERAN,S1,93.77
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,TEKNIK KIMIA,S1,91.5
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,MANAJEMEN,S1,90.99
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,ILMU KOMUNIKASI,S1,90.9
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,INFORMATIKA,S1,90.38
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,KEPERAWATAN,S1,90.33
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,HUKUM,S1,90.2
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,ADMINISTRASI PUBLIK,S1,90.11
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,TEKNIK INDUSTRI,S1,90.11
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,GIZI,S1,90.0
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN BAHASA INGGRIS,S1,89.73
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,TEKNOLOGI PANGAN,S1,89.59
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN BAHASA INDONESIA,S1,89.52
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,TEKNIK SIPIL,S1,89.02
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,TEKNIK ELEKTRO,S1,88.88
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,AGRIBISNIS,S1,88.86
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,TEKNIK MESIN,S1,88.84
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,EKONOMI PEMBANGUNAN,S1,88.33
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,AGROEKOTEKNOLOGI,S1,88.19
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,EKONOMI SYARIAH,S1,88.11
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,TEKNIK METALURGI,S1,87.98
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN MATEMATIKA,S1,87.58
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN SOSIOLOGI,S1,87.54
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN BIOLOGI,S1,87.41
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN SEJARAH,S1,87.22
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN GURU SEKOLAH DASAR,S1,87.18
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,87.14
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,ILMU KELAUTAN,S1,87.01
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,S1,86.65
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN IPA,S1,86.64
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,ILMU PERIKANAN,S1,86.25
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,BIMBINGAN DAN KONSELING,S1,86.08
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN KIMIA,S1,86.02
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,ILMU KEOLAHRAGAAN,S1,85.89
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,ILMU PEMERINTAHAN,S1,85.81
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,STATISTIKA,S1,85.56
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN FISIKA,S1,85.46
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PETERNAKAN,S1,85.33
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN KHUSUS,S1,85.28
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN VOKASIONAL TEKNIK ELEKTRO,S1,84.65
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN NON FORMAL,S1,84.44
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN VOKASIONAL TEKNIK MESIN,S1,84.13
UNIVERSITAS SULTAN AGENG TIRTAYASA,UNTIRTA,PENDIDIKAN SENI PERTUNJUKAN,S1,84.1
UNIVERSITAS SUMATERA UTARA,USU,TEKNIK INFORMATIKA,D3,87.15
UNIVERSITAS SUMATERA UTARA,USU,ADMINISTRASI PERPAJAKAN,D3,86.65
UNIVERSITAS SUMATERA UTARA,USU,ANALIS FARMASI DAN MAKANAN,D3,84.71
UNIVERSITAS SUMATERA UTARA,USU,BAHASA INGGRIS,D3,84.14
UNIVERSITAS SUMATERA UTARA,USU,BAHASA JEPANG,D3,83.58
UNIVERSITAS SUMATERA UTARA,USU,METROLOGI DAN INSTRUMENTASI,D3,83.48
UNIVERSITAS SUMATERA UTARA,USU,TEKNOLOGI REKAYASA INSTRUMENTASI,D4,85.36
UNIVERSITAS SUMATERA UTARA,USU,MANAJEMEN BISNIS PARIWISATA,D4,85.31
UNIVERSITAS SUMATERA UTARA,USU,KIMIA TERAPAN,D4,85.23
UNIVERSITAS SUMATERA UTARA,USU,STATISTIKA,D4,85.06
UNIVERSITAS SUMATERA UTARA,USU,AKUNTANSI SEKTOR PUBLIK,D4,85.0
UNIVERSITAS SUMATERA UTARA,USU,ADMINISTRASI PERKANTORAN DIGITAL,D4,84.8
UNIVERSITAS SUMATERA UTARA,USU,PERBANKAN DAN KEUANGAN,D4,84.77
UNIVERSITAS SUMATERA UTARA,USU,PENDIDIKAN DOKTER,S1,93.69
UNIVERSITAS SUMATERA UTARA,USU,PSIKOLOGI,S1,91.84
UNIVERSITAS SUMATERA UTARA,USU,MANAJEMEN,S1,90.64
UNIVERSITAS SUMATERA UTARA,USU,ILMU HUKUM,S1,90.59
UNIVERSITAS SUMATERA UTARA,USU,FARMASI,S1,90.52
UNIVERSITAS SUMATERA UTARA,USU,ILMU KOMPUTER,S1,90.27
UNIVERSITAS SUMATERA UTARA,USU,ILMU KESEHATAN MASYARAKAT,S1,90.14
UNIVERSITAS SUMATERA UTARA,USU,AKUNTANSI,S1,89.84
UNIVERSITAS SUMATERA UTARA,USU,ILMU KEPERAWATAN,S1,89.13
UNIVERSITAS SUMATERA UTARA,USU,TEKNOLOGI INFORMASI,S1,88.84
UNIVERSITAS SUMATERA UTARA,USU,ILMU KOMUNIKASI,S1,88.63
UNIVERSITAS SUMATERA UTARA,USU,TEKNIK INDUSTRI,S1,88.62
UNIVERSITAS SUMATERA UTARA,USU,AGRIBISNIS,S1,88.57
UNIVERSITAS SUMATERA UTARA,USU,AGROEKOTEKNOLOGI,S1,88.49
UNIVERSITAS SUMATERA UTARA,USU,ILMU ADMINISTRASI NIAGA/BISNIS,S1,88.44
UNIVERSITAS SUMATERA UTARA,USU,PENDIDIKAN DOKTER GIGI,S1,88.35
UNIVERSITAS SUMATERA UTARA,USU,KEHUTANAN,S1,88.24
UNIVERSITAS SUMATERA UTARA,USU,TEKNIK SIPIL,S1,88.23
UNIVERSITAS SUMATERA UTARA,USU,ILMU ADMINISTRASI NEGARA,S1,88.14
UNIVERSITAS SUMATERA UTARA,USU,TEKNIK MESIN,S1,87.94
UNIVERSITAS SUMATERA UTARA,USU,SASTRA INGGRIS,S1,87.89
UNIVERSITAS SUMATERA UTARA,USU,EKONOMI PEMBANGUNAN,S1,87.77
UNIVERSITAS SUMATERA UTARA,USU,ILMU DAN TEKNOLOGI PANGAN,S1,87.55
UNIVERSITAS SUMATERA UTARA,USU,TEKNIK ELEKTRO,S1,87.5
UNIVERSITAS SUMATERA UTARA,USU,TEKNIK KIMIA,S1,87.4
UNIVERSITAS SUMATERA UTARA,USU,GIZI,S1,87.2
UNIVERSITAS SUMATERA UTARA,USU,ARSITEKTUR,S1,87.08
UNIVERSITAS SUMATERA UTARA,USU,KETEKNIKAN PERTANIAN,S1,86.94
UNIVERSITAS SUMATERA UTARA,USU,ILMU POLITIK,S1,86.92
UNIVERSITAS SUMATERA UTARA,USU,PETERNAKAN,S1,86.72
UNIVERSITAS SUMATERA UTARA,USU,ILMU KESEJAHTERAAN SOSIAL,S1,86.69
UNIVERSITAS SUMATERA UTARA,USU,ILMU PERPUSTAKAAN,S1,86.65
UNIVERSITAS SUMATERA UTARA,USU,SOSIOLOGI,S1,86.64
UNIVERSITAS SUMATERA UTARA,USU,KEWIRAUSAHAAN,S1,86.39
UNIVERSITAS SUMATERA UTARA,USU,MATEMATIKA,S1,86.37
UNIVERSITAS SUMATERA UTARA,USU,MANAJEMEN SUMBER DAYA PERAIRAN,S1,86.28
UNIVERSITAS SUMATERA UTARA,USU,TEKNIK LINGKUNGAN,S1,86.27
UNIVERSITAS SUMATERA UTARA,USU,BIOLOGI,S1,85.83
UNIVERSITAS SUMATERA UTARA,USU,KIMIA,S1,85.82
UNIVERSITAS SUMATERA UTARA,USU,ANTROPOLOGI SOSIAL,S1,85.79
UNIVERSITAS SUMATERA UTARA,USU,SASTRA JEPANG,S1,85.68
UNIVERSITAS SUMATERA UTARA,USU,SASTRA INDONESIA,S1,85.58
UNIVERSITAS SUMATERA UTARA,USU,ILMU SEJARAH,S1,84.54
UNIVERSITAS SUMATERA UTARA,USU,SASTRA ARAB,S1,84.53
UNIVERSITAS SUMATERA UTARA,USU,FISIKA,S1,84.3
UNIVERSITAS SUMATERA UTARA,USU,SASTRA CINA,S1,84.1
UNIVERSITAS SUMATERA UTARA,USU,ETNO MUSIKOLOGI,S1,83.82
UNIVERSITAS SUMATERA UTARA,USU,SASTRA DAERAH UNTUK SASTRA BATAK,S1,83.47
UNIVERSITAS SUMATERA UTARA,USU,SASTRA DAERAH UNTUK SASTRA MELAYU,S1,83.27
UNIVERSITAS SYIAH KUALA,USK,KEUANGAN DAN PERBANKAN,D3,82.78
UNIVERSITAS SYIAH KUALA,USK,MANAJEMEN INFORMATIKA,D3,82.14
UNIVERSITAS SYIAH KUALA,USK,MANAJEMEN PERUSAHAAN,D3,82.12
UNIVERSITAS SYIAH KUALA,USK,SEKRETARI,D3,81.86
UNIVERSITAS SYIAH KUALA,USK,MANAJEMEN AGRIBISNIS,D3,81.8
UNIVERSITAS SYIAH KUALA,USK,TEKNIK MESIN,D3,81.7
UNIVERSITAS SYIAH KUALA,USK,AKUNTANSI,D3,81.5
UNIVERSITAS SYIAH KUALA,USK,TEKNIK SIPIL,D3,81.46
UNIVERSITAS SYIAH KUALA,USK,KESEHATAN HEWAN,D3,81.26
UNIVERSITAS SYIAH KUALA,USK,TEKNIK LISTRIK,D3,81.2
UNIVERSITAS SYIAH KUALA,USK,BUDIDAYA PETERNAKAN,D3,81.18
UNIVERSITAS SYIAH KUALA,USK,AKUNTANSI PERPAJAKAN,D4,83.55
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN DOKTER,S1,92.65
UNIVERSITAS SYIAH KUALA,USK,INFORMATIKA,S1,91.04
UNIVERSITAS SYIAH KUALA,USK,FARMASI,S1,89.89
UNIVERSITAS SYIAH KUALA,USK,ILMU KEPERAWATAN,S1,89.77
UNIVERSITAS SYIAH KUALA,USK,MANAJEMEN,S1,89.55
UNIVERSITAS SYIAH KUALA,USK,ILMU HUKUM,S1,88.98
UNIVERSITAS SYIAH KUALA,USK,BIMBINGAN KONSELING,S1,88.63
UNIVERSITAS SYIAH KUALA,USK,TEKNIK KOMPUTER,S1,88.63
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN DOKTER GIGI,S1,88.32
UNIVERSITAS SYIAH KUALA,USK,PSIKOLOGI,S1,88.19
UNIVERSITAS SYIAH KUALA,USK,TEKNIK PERTAMBANGAN,S1,88.17
UNIVERSITAS SYIAH KUALA,USK,ILMU KOMUNIKASI,S1,87.86
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN KESEJAHTERAAN KELUARGA,S1,87.85
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN BAHASA INDONESIA,S1,87.81
UNIVERSITAS SYIAH KUALA,USK,TEKNIK INDUSTRI,S1,87.81
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN BAHASA INGGRIS,S1,87.68
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,S1,87.6
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN GURU SEKOLAH DASAR,S1,87.58
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN DOKTER HEWAN,S1,87.44
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN GURU PAUD,S1,87.43
UNIVERSITAS SYIAH KUALA,USK,AGRIBISNIS,S1,87.41
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN MATEMATIKA,S1,87.33
UNIVERSITAS SYIAH KUALA,USK,ARSITEKTUR,S1,87.11
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN SEJARAH,S1,87.02
UNIVERSITAS SYIAH KUALA,USK,EKONOMI ISLAM,S1,86.89
UNIVERSITAS SYIAH KUALA,USK,EKONOMI PEMBANGUNAN,S1,86.83
UNIVERSITAS SYIAH KUALA,USK,ILMU PEMERINTAHAN,S1,86.77
UNIVERSITAS SYIAH KUALA,USK,STATISTIKA,S1,86.76
UNIVERSITAS SYIAH KUALA,USK,PERENCANAAN WILAYAH DAN KOTA,S1,86.73
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN BIOLOGI,S1,86.71
UNIVERSITAS SYIAH KUALA,USK,PEND. JASMANI KESEHATAN DAN REKREASI,S1,86.45
UNIVERSITAS SYIAH KUALA,USK,SOSIOLOGI,S1,86.45
UNIVERSITAS SYIAH KUALA,USK,TEKNIK ELEKTRO,S1,86.39
UNIVERSITAS SYIAH KUALA,USK,TEKNIK KIMIA,S1,86.27
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN GEOGRAFI,S1,86.15
UNIVERSITAS SYIAH KUALA,USK,TEKNIK PERTANIAN,S1,86.02
UNIVERSITAS SYIAH KUALA,USK,AGROTEKNOLOGI,S1,85.86
UNIVERSITAS SYIAH KUALA,USK,ILMU POLITIK,S1,85.75
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN EKONOMI,S1,85.57
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN SENI DRAMA TARI DAN MUSIK,S1,85.54
UNIVERSITAS SYIAH KUALA,USK,TEKNIK GEOLOGI,S1,85.49
UNIVERSITAS SYIAH KUALA,USK,BIOLOGI,S1,85.39
UNIVERSITAS SYIAH KUALA,USK,TEKNOLOGI HASIL PERTANIAN,S1,85.32
UNIVERSITAS SYIAH KUALA,USK,ILMU KELAUTAN,S1,85.23
UNIVERSITAS SYIAH KUALA,USK,KEHUTANAN,S1,85.13
UNIVERSITAS SYIAH KUALA,USK,TEKNOLOGI INDUSTRI HASIL PERIKANAN,S1,84.85
UNIVERSITAS SYIAH KUALA,USK,PETERNAKAN,S1,84.84
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN KIMIA,S1,84.81
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN FISIKA,S1,84.7
UNIVERSITAS SYIAH KUALA,USK,MATEMATIKA,S1,84.69
UNIVERSITAS SYIAH KUALA,USK,TEKNIK GEOFISIKA,S1,84.33
UNIVERSITAS SYIAH KUALA,USK,KIMIA,S1,84.18
UNIVERSITAS SYIAH KUALA,USK,BUDIDAYA PERAIRAN,S1,83.39
UNIVERSITAS SYIAH KUALA,USK,ILMU TANAH,S1,83.3
UNIVERSITAS SYIAH KUALA,USK,PEMANFAATAN SUMBERDAYA PERIKANAN,S1,83.06
UNIVERSITAS SYIAH KUALA,USK,PROTEKSI TANAMAN,S1,82.99
UNIVERSITAS SYIAH KUALA,USK,FISIKA,S1,82.85
UNIVERSITAS SYIAH KUALA,USK,MANAJEMEN (PSDKU GAYO LUES),S1,82.71
UNIVERSITAS SYIAH KUALA,USK,AGROTEKNOLOGI (PSDKU GAYO LUES),S1,82.11
UNIVERSITAS SYIAH KUALA,USK,KEHUTANAN (PSDKU GAYO LUES),S1,81.38
UNIVERSITAS SYIAH KUALA,USK,PENDIDIKAN BIOLOGI (PDSKU GAYO LUES),S1,81.25
UNIVERSITAS TADULAKO,UNTAD,KEPERAWATAN,D3,88.61
UNIVERSITAS TADULAKO,UNTAD,MANAJEMEN PEMASARAN,D3,82.57
UNIVERSITAS TADULAKO,UNTAD,AKUNTANSI SEKTOR PUBLIK,D4,81.48
UNIVERSITAS TADULAKO,UNTAD,TEKNOLOGI REKAYASA INSTALASI LISTRIK,D4,80.88
UNIVERSITAS TADULAKO,UNTAD,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,D4,80.56
UNIVERSITAS TADULAKO,UNTAD,TEKNOLOGI REKAYASA MANUFAKTUR,D4,80.32
UNIVERSITAS TADULAKO,UNTAD,KEDOKTERAN,S1,92.78
UNIVERSITAS TADULAKO,UNTAD,TEKNIK INFORMATIKA,S1,91.84
UNIVERSITAS TADULAKO,UNTAD,EKONOMI MANAJEMEN,S1,89.85
UNIVERSITAS TADULAKO,UNTAD,KESEHATAN MASYARAKAT,S1,89.77
UNIVERSITAS TADULAKO,UNTAD,EKONOMI AKUNTANSI,S1,89.63
UNIVERSITAS TADULAKO,UNTAD,FARMASI,S1,89.62
UNIVERSITAS TADULAKO,UNTAD,ILMU HUKUM,S1,89.6
UNIVERSITAS TADULAKO,UNTAD,ILMU KOMUNIKASI,S1,89.42
UNIVERSITAS TADULAKO,UNTAD,TEKNIK SIPIL,S1,89.33
UNIVERSITAS TADULAKO,UNTAD,GIZI,S1,89.26
UNIVERSITAS TADULAKO,UNTAD,PEND. BAHASA INDONESIA,S1,89.22
UNIVERSITAS TADULAKO,UNTAD,ADMINSTRASI NEGARA,S1,89.17
UNIVERSITAS TADULAKO,UNTAD,PEND. BAHASA INGGRIS,S1,89.06
UNIVERSITAS TADULAKO,UNTAD,SISTEM INFORMASI,S1,88.87
UNIVERSITAS TADULAKO,UNTAD,BIMBINGAN DAN KONSELING,S1,88.83
UNIVERSITAS TADULAKO,UNTAD,ILMU PEMERINTAHAN,S1,88.62
UNIVERSITAS TADULAKO,UNTAD,AGRIBISNIS,S1,88.34
UNIVERSITAS TADULAKO,UNTAD,TEKNIK GEOLOGI,S1,87.95
UNIVERSITAS TADULAKO,UNTAD,PEND. GURU SEKOLAH DASAR,S1,87.93
UNIVERSITAS TADULAKO,UNTAD,PEND. MATEMATIKA,S1,87.92
UNIVERSITAS TADULAKO,UNTAD,PEND. BIOLOGI,S1,87.22
