nama_ptn,kode_resmi,kategori,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,portofolio,rasio_keketatan
POLITEKNIK NEGERI KETAPANG,2516,PTN Vokasi,25162009,MANAJEMEN AGRIBISNIS,Sarjana Terapan,27,89.0,Tidak Ada,0.3034
POLITEKNIK NEGERI KETAPANG,2516,PTN Vokasi,25163003,TEKNOLOGI HASIL PERKEBUNAN,Diploma Tiga,18,22.0,Tidak Ada,0.8182
POLITEKNIK NEGERI KETAPANG,2516,PTN Vokasi,25163004,PEMELIHARAAN MESIN,Diploma Tiga,18,27.0,Tidak Ada,0.6667
POLITEKNIK NEGERI KETAPANG,2516,PTN Vokasi,25163005,TEKNOLOGI LISTRIK,Diploma Tiga,18,25.0,Tidak Ada,0.72
POLITEKNIK NEGERI KETAPANG,2516,PTN Vokasi,25163006,TEKNOLOGI PERTAMBANGAN,Diploma Tiga,18,63.0,Tidak Ada,0.2857
POLITEKNIK NEGERI KETAPANG,2516,PTN Vokasi,25163007,TEKNOLOGI INFORMASI,Diploma Tiga,27,96.0,Tidak Ada,0.2812
POLITEKNIK NEGERI KETAPANG,2516,PTN Vokasi,25163008,AGROINDUSTRI,Diploma Tiga,18,22.0,Tidak Ada,0.8182
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25172001,AGROINDUSTRI PANGAN,Sarjana Terapan,36,96.0,Tidak Ada,0.375
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25172002,TEKNIK MULTIMEDIA,Sarjana Terapan,36,153.0,Tidak Ada,0.2353
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25172003,TEKNIK MESIN PERTANIAN,Sarjana Terapan,20,34.0,Tidak Ada,0.5882
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25172004,AGRIBISNIS PERIKANAN DAN KELAUTAN,Sarjana Terapan,24,38.0,Tidak Ada,0.6316
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25172005,MANAJEMEN BISNIS PARIWISATA,Sarjana Terapan,36,103.0,Tidak Ada,0.3495
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25172006,AKUNTANSI KEUANGAN PERUSAHAAN,Sarjana Terapan,36,182.0,Tidak Ada,0.1978
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25172010,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,36,115.0,Tidak Ada,0.313
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25172011,PENGELOLAAN PERKEBUNAN,Sarjana Terapan,24,57.0,Tidak Ada,0.4211
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25173007,AGROBISNIS,Diploma Tiga,26,59.0,Tidak Ada,0.4407
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25173008,MANAJEMEN INFORMATIKA,Diploma Tiga,36,104.0,Tidak Ada,0.3462
POLITEKNIK NEGERI SAMBAS,2517,PTN Vokasi,25173009,TEKNIK MESIN,Diploma Tiga,24,42.0,Tidak Ada,0.5714
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25362001,TEKNIK BANGUNAN RAWA,Sarjana Terapan,12,12.0,Tidak Ada,1.0
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25362002,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,24,26.0,Tidak Ada,0.9231
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25362003,TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,Sarjana Terapan,24,21.0,Tidak Ada,1.1429
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25362004,SISTEM INFORMASI KOTA CERDAS,Sarjana Terapan,24,31.0,Tidak Ada,0.7742
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25362005,AKUNTANSI LEMBAGA KEUANGAN SYARIAH,Sarjana Terapan,24,34.0,Tidak Ada,0.7059
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25362006,BISNIS DIGITAL,Sarjana Terapan,60,106.0,Tidak Ada,0.566
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25362007,TEKNOLOGI REKAYASA GEOMATIKA DAN SURVEI,Sarjana Terapan,36,37.0,Tidak Ada,0.973
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25362013,TEKNOLOGI REKAYASA OTOMOTIF,Sarjana Terapan,36,15.0,Tidak Ada,2.4
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25362020,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,24,8.0,Tidak Ada,3.0
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25362021,TEKNOLOGI REKAYASA PEMELIHARAAN ALAT BERAT,Sarjana Terapan,20,,Tidak Ada,
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363008,SISTEM INFORMASI AKUNTANSI,Diploma Tiga,24,13.0,Tidak Ada,1.8462
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363009,TEKNIK LISTRIK,Diploma Tiga,48,52.0,Tidak Ada,0.9231
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363010,SISTEM INFORMASI,Diploma Tiga,60,49.0,Tidak Ada,1.2245
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363011,ADMINISTRASI BISNIS,Diploma Tiga,72,155.0,Tidak Ada,0.4645
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363012,TEKNIK MESIN,Diploma Tiga,36,64.0,Tidak Ada,0.5625
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363014,AKUNTANSI,Diploma Tiga,36,75.0,Tidak Ada,0.48
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363015,TEKNIK SIPIL,Diploma Tiga,60,109.0,Tidak Ada,0.5505
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363016,TEKNIK PERTAMBANGAN,Diploma Tiga,72,246.0,Tidak Ada,0.2927
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363017,ALAT BERAT,Diploma Tiga,25,95.0,Tidak Ada,0.2632
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363018,TEKNIK INFORMATIKA,Diploma Tiga,60,124.0,Tidak Ada,0.4839
POLITEKNIK NEGERI BANJARMASIN,2536,PTN Vokasi,25363019,ELEKTRONIKA,Diploma Tiga,24,27.0,Tidak Ada,0.8889
POLITEKNIK NEGERI TANAH LAUT,2537,PTN Vokasi,25372001,TEKNOLOGI REKAYASA KOMPUTER JARINGAN,Sarjana Terapan,32,64.0,Tidak Ada,0.5
POLITEKNIK NEGERI TANAH LAUT,2537,PTN Vokasi,25372002,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,27,28.0,Tidak Ada,0.9643
POLITEKNIK NEGERI TANAH LAUT,2537,PTN Vokasi,25372003,TEKNOLOGI PAKAN TERNAK,Sarjana Terapan,21,21.0,Tidak Ada,1.0
POLITEKNIK NEGERI TANAH LAUT,2537,PTN Vokasi,25372008,TEKNOLOGI REKAYASA PEMELIHARAAN ALAT BERAT,Sarjana Terapan,23,45.0,Tidak Ada,0.5111
POLITEKNIK NEGERI TANAH LAUT,2537,PTN Vokasi,25372009,AKUNTANSI PERPAJAKAN,Sarjana Terapan,41,91.0,Tidak Ada,0.4505
POLITEKNIK NEGERI TANAH LAUT,2537,PTN Vokasi,25372010,PENGEMBANGAN PRODUK AGROINDUSTRI,Sarjana Terapan,27,64.0,Tidak Ada,0.4219
POLITEKNIK NEGERI TANAH LAUT,2537,PTN Vokasi,25373004,TEKNOLOGI INFORMASI,Diploma Tiga,42,78.0,Tidak Ada,0.5385
POLITEKNIK NEGERI TANAH LAUT,2537,PTN Vokasi,25373005,TEKNOLOGI OTOMOTIF,Diploma Tiga,18,20.0,Tidak Ada,0.9
POLITEKNIK NEGERI TANAH LAUT,2537,PTN Vokasi,25373006,AKUNTANSI,Diploma Tiga,42,100.0,Tidak Ada,0.42
POLITEKNIK NEGERI TANAH LAUT,2537,PTN Vokasi,25373007,AGROINDUSTRI,Diploma Tiga,36,46.0,Tidak Ada,0.7826
POLITEKNIK NEGERI NUNUKAN,2552,PTN Vokasi,25523001,ADMINISTRASI BISNIS,Diploma Tiga,35,25.0,Tidak Ada,1.4
POLITEKNIK NEGERI NUNUKAN,2552,PTN Vokasi,25523002,TEKNIK ALAT BERAT,Diploma Tiga,15,14.0,Tidak Ada,1.0714
POLITEKNIK NEGERI NUNUKAN,2552,PTN Vokasi,25523003,TEKNIK SIPIL INFRASTRUKTUR PERKOTAAN,Diploma Tiga,15,9.0,Tidak Ada,1.6667
POLITEKNIK NEGERI NUNUKAN,2552,PTN Vokasi,25523004,TEKNOLOGI HASIL PERIKANAN,Diploma Tiga,15,15.0,Tidak Ada,1.0
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25612001,PENGELOLAAN PERKEBUNAN,Sarjana Terapan,28,35.0,Tidak Ada,0.8
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25612002,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,22,15.0,Tidak Ada,1.4667
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25612003,REKAYASA KAYU,Sarjana Terapan,9,,Tidak Ada,
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25612010,TEKNOLOGI REKAYASA GEOMATIKA DAN SURVEI,Sarjana Terapan,21,24.0,Tidak Ada,0.875
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25612012,TEKNOLOGI PRODUKSI TANAMAN PANGAN,Sarjana Terapan,12,18.0,Tidak Ada,0.6667
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25612013,TEKNOLOGI REKAYASA PENGENDALIAN PENCEMARAN LINGKUNGAN,Sarjana Terapan,9,4.0,Tidak Ada,2.25
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25612014,TEKNOLOGI REKAYASA PANGAN,Sarjana Terapan,9,8.0,Tidak Ada,1.125
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25613004,BUDIDAYA TANAMAN PERKEBUNAN,Diploma Tiga,18,12.0,Tidak Ada,1.5
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25613005,TEKNOLOGI HASIL PERKEBUNAN,Diploma Tiga,18,3.0,Tidak Ada,6.0
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25613006,PENGOLAHAN HASIL HUTAN,Diploma Tiga,18,1.0,Tidak Ada,18.0
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25613007,TEKNOLOGI GEOMATIKA,Diploma Tiga,15,14.0,Tidak Ada,1.0714
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25613008,PENGELOLAAN LINGKUNGAN,Diploma Tiga,12,7.0,Tidak Ada,1.7143
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25613009,PENGELOLAAN HUTAN,Diploma Tiga,18,8.0,Tidak Ada,2.25
POLITEKNIK PERTANIAN NEGERI SAMARINDA,2561,PTN Vokasi,25613011,SISTEM INFORMASI AKUNTANSI,Diploma Tiga,12,5.0,Tidak Ada,2.4
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622001,TEKNIK MESIN PRODUKSI DAN PERAWATAN,Sarjana Terapan,36,198.0,Tidak Ada,0.1818
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622002,TEKNIK LISTRIK,Sarjana Terapan,23,105.0,Tidak Ada,0.219
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622003,TEKNOLOGI KIMIA INDUSTRI,Sarjana Terapan,27,96.0,Tidak Ada,0.2812
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622004,REKAYASA JALAN & JEMBATAN,Sarjana Terapan,23,77.0,Tidak Ada,0.2987
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622005,TEKNIK INFORMATIKA MULTIMEDIA,Sarjana Terapan,27,164.0,Tidak Ada,0.1646
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622006,TEKNOLOGI REKAYASA KOMPUTER,Sarjana Terapan,27,74.0,Tidak Ada,0.3649
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622007,USAHA PERJALANAN WISATA,Sarjana Terapan,15,46.0,Tidak Ada,0.3261
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622008,AKUNTANSI MANAJERIAL,Sarjana Terapan,31,215.0,Tidak Ada,0.1442
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622009,KEUANGAN DAN PERBANKAN,Sarjana Terapan,31,165.0,Tidak Ada,0.1879
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622010,MANAJEMEN PEMASARAN,Sarjana Terapan,29,177.0,Tidak Ada,0.1638
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622029,ARSITEKTUR BANGUNAN GEDUNG,Sarjana Terapan,25,70.0,Tidak Ada,0.3571
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622030,BISNIS DIGITAL,Sarjana Terapan,29,191.0,Tidak Ada,0.1518
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622031,DESAIN PRODUK KAYU DAN SERAT,Sarjana Terapan,17,24.0,"Seni Rupa, Desain, dan Kriya",0.7083
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622032,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,Sarjana Terapan,23,91.0,Tidak Ada,0.2527
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25622033,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN AIR,Sarjana Terapan,7,9.0,Tidak Ada,0.7778
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25623011,TEKNIK INFORMATIKA,Diploma Tiga,27,97.0,Tidak Ada,0.2784
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25623014,PETRO DAN OLEO KIMIA,Diploma Tiga,18,41.0,Tidak Ada,0.439
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25623015,PERAWATAN DAN PERBAIKAN MESIN,Diploma Tiga,36,119.0,Tidak Ada,0.3025
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25623017,NAUTIKA,Diploma Tiga,30,38.0,Tidak Ada,0.7895
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25623018,TEKNIK KOMPUTER,Diploma Tiga,27,36.0,Tidak Ada,0.75
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25623019,TEKNIKA,Diploma Tiga,30,27.0,Tidak Ada,1.1111
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25623021,PARIWISATA,Diploma Tiga,30,88.0,Tidak Ada,0.3409
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25623024,TEKNIK ALAT BERAT,Diploma Tiga,34,252.0,Tidak Ada,0.1349
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25623026,KETATALAKSANAAN PELAYARAN NIAGA DAN KEPELABUHAN,Diploma Tiga,36,48.0,Tidak Ada,0.75
POLITEKNIK NEGERI SAMARINDA,2562,PTN Vokasi,25623027,AKUNTANSI,Diploma Tiga,31,96.0,Tidak Ada,0.3229
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25632001,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,40,29.0,Tidak Ada,1.3793
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25632002,AKUNTANSI PERPAJAKAN,Sarjana Terapan,48,144.0,Tidak Ada,0.3333
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25632005,PENGELOLAAN PERHOTELAN,Sarjana Terapan,40,53.0,Tidak Ada,0.7547
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25632009,PERBANKAN DAN KEUANGAN DIGITAL,Sarjana Terapan,50,130.0,Tidak Ada,0.3846
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25632010,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,40,28.0,Tidak Ada,1.4286
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25632011,SISTEM INFORMASI KOTA CERDAS,Sarjana Terapan,24,,Tidak Ada,
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25632012,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN AIR,Sarjana Terapan,24,,Tidak Ada,
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25633003,TEKNOLOGI LISTRIK,Diploma Tiga,30,28.0,Tidak Ada,1.0714
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25633004,TEKNIK ELEKTRONIKA,Diploma Tiga,52,45.0,Tidak Ada,1.1556
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25633006,ALAT BERAT,Diploma Tiga,52,102.0,Tidak Ada,0.5098
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25633007,TEKNIK SIPIL,Diploma Tiga,52,50.0,Tidak Ada,1.04
POLITEKNIK NEGERI BALIKPAPAN,2563,PTN Vokasi,25633008,TATA BOGA,Diploma Tiga,60,76.0,Tidak Ada,0.7895
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172001,MANAJEMEN PROYEK KONSTRUKSI,Sarjana Terapan,38,53.0,Tidak Ada,0.717
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172002,TEKNOLOGI REKAYASA UTILITAS,Sarjana Terapan,15,29.0,Tidak Ada,0.5172
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172003,TEKNIK OTOMASI,Sarjana Terapan,23,34.0,Tidak Ada,0.6765
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172004,TEKNOLOGI REKAYASA PERANGKAT LUNAK,Sarjana Terapan,38,63.0,Tidak Ada,0.6032
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172005,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,Sarjana Terapan,15,25.0,Tidak Ada,0.6
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172006,AKUNTANSI PERPAJAKAN,Sarjana Terapan,45,183.0,Tidak Ada,0.2459
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172007,AKUNTANSI MANAJERIAL,Sarjana Terapan,53,206.0,Tidak Ada,0.2573
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172008,MANAJEMEN BISNIS INTERNASIONAL,Sarjana Terapan,53,172.0,Tidak Ada,0.3081
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172009,MANAJEMEN BISNIS PARIWISATA,Sarjana Terapan,60,365.0,Tidak Ada,0.1644
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172010,BISNIS DIGITAL,Sarjana Terapan,38,162.0,Tidak Ada,0.2346
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172024,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN AIR,Sarjana Terapan,8,2.0,Tidak Ada,4.0
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172025,REKAYASA PERANCANGAN MEKANIK,Sarjana Terapan,8,16.0,Tidak Ada,0.5
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172026,BAHASA INGGRIS UNTUK KOMUNIKASI BISNIS DAN PROFESIONAL,Sarjana Terapan,15,29.0,Tidak Ada,0.5172
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172027,TEKNOLOGI REKAYASA ENERGI TERBARUKAN,Sarjana Terapan,15,11.0,Tidak Ada,1.3636
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26172028,AKUNTANSI BISNIS DIGITAL,Sarjana Terapan,23,28.0,Tidak Ada,0.8214
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173011,ADMINISTRASI BISNIS,Diploma Tiga,60,146.0,Tidak Ada,0.411
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173012,AKUNTANSI,Diploma Tiga,53,136.0,Tidak Ada,0.3897
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173013,TEKNIK SIPIL,Diploma Tiga,38,52.0,Tidak Ada,0.7308
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173014,TEKNIK LISTRIK,Diploma Tiga,38,67.0,Tidak Ada,0.5672
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173015,PERHOTELAN (KAMPUS KAB. KARANGASEM),Diploma Tiga,15,18.0,Tidak Ada,0.8333
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173016,PERHOTELAN (KAMPUS KAB. JEMBRANA),Diploma Tiga,15,9.0,Tidak Ada,1.6667
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173017,USAHA PERJALANAN WISATA,Diploma Tiga,23,34.0,Tidak Ada,0.6765
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173018,TEKNIK MESIN,Diploma Tiga,45,135.0,Tidak Ada,0.3333
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173020,TEKNIK PENDINGIN DAN TATA UDARA,Diploma Tiga,23,53.0,Tidak Ada,0.434
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173021,MANAJEMEN INFORMATIKA,Diploma Tiga,30,53.0,Tidak Ada,0.566
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173022,PERHOTELAN,Diploma Tiga,98,353.0,Tidak Ada,0.2776
POLITEKNIK NEGERI BALI,2617,PTN Vokasi,26173023,ADMINISTRASI BISNIS (KAMPUS KAB. KARANGASEM),Diploma Tiga,15,13.0,Tidak Ada,1.1538
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26412001,PERANCANGAN JALAN DAN JEMBATAN,Sarjana Terapan,21,71.0,Tidak Ada,0.2958
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26412002,TEKNIK PERANCANGAN IRIGASI DAN PENANGANAN PANTAI,Sarjana Terapan,21,18.0,Tidak Ada,1.1667
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26412003,TEKNIK MESIN PRODUKSI DAN PERAWATAN,Sarjana Terapan,12,31.0,Tidak Ada,0.3871
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26412004,TEKNIK INSTALASI LISTRIK,Sarjana Terapan,18,70.0,Tidak Ada,0.2571
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26412005,MANAJEMEN PERUSAHAAN,Sarjana Terapan,49,196.0,Tidak Ada,0.25
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26412006,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,42,136.0,Tidak Ada,0.3088
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26412007,PERHOTELAN,Sarjana Terapan,35,121.0,Tidak Ada,0.2893
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26412008,USAHA PERJALANAN WISATA,Sarjana Terapan,35,121.0,Tidak Ada,0.2893
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26413009,TEKNIK SIPIL,Diploma Tiga,17,55.0,Tidak Ada,0.3091
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26413010,TEKNIK ELEKTRONIKA,Diploma Tiga,12,35.0,Tidak Ada,0.3429
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26413011,TEKNIK LISTRIK,Diploma Tiga,18,34.0,Tidak Ada,0.5294
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26413012,MESIN OTOMOTIF,Diploma Tiga,12,26.0,Tidak Ada,0.4615
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26413013,TEKNIK KOMPUTER DAN JARINGAN,Diploma Tiga,30,108.0,Tidak Ada,0.2778
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26413014,ADMINISTRASI BISNIS,Diploma Tiga,18,49.0,Tidak Ada,0.3673
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26413015,TEKNIK MESIN,Diploma Tiga,12,32.0,Tidak Ada,0.375
POLITEKNIK NEGERI KUPANG,2641,PTN Vokasi,26413016,AKUNTANSI,Diploma Tiga,24,63.0,Tidak Ada,0.381
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26422001,PENYULUHAN PERTANIAN LAHAN KERING,Sarjana Terapan,30,23.0,Tidak Ada,1.3043
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26422002,TEKNOLOGI INDUSTRI HORTIKULTURA,Sarjana Terapan,18,15.0,Tidak Ada,1.2
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26422003,TEKNOLOGI PAKAN TERNAK,Sarjana Terapan,36,35.0,Tidak Ada,1.0286
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26422004,PENGELOLAAN HUTAN,Sarjana Terapan,27,19.0,Tidak Ada,1.4211
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26422005,AGRIBISNIS PERIKANAN,Sarjana Terapan,18,5.0,Tidak Ada,3.6
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26422006,TEKNOLOGI REKAYASA PANGAN,Sarjana Terapan,9,8.0,Tidak Ada,1.125
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26422010,PENGELOLAAN AGRIBISNIS,Sarjana Terapan,27,22.0,Tidak Ada,1.2273
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26422015,TEKNOLOGI BUDIDAYA PERIKANAN,Sarjana Terapan,18,,Tidak Ada,
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26422016,TEKNOLOGI PRODUKSI TERNAK,Sarjana Terapan,18,,Tidak Ada,
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26423007,TANAMAN PANGAN DAN HORTIKULTURA,Diploma Tiga,6,3.0,Tidak Ada,2.0
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26423008,MANAJEMEN SUMBER DAYA HUTAN,Diploma Tiga,11,6.0,Tidak Ada,1.8333
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26423012,PRODUKSI TERNAK,Diploma Tiga,12,9.0,Tidak Ada,1.3333
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26423013,MANAJEMEN PERTANIAN LAHAN KERING,Diploma Tiga,11,2.0,Tidak Ada,5.5
POLITEKNIK PERTANIAN NEGERI KUPANG,2642,PTN Vokasi,26423014,KESEHATAN HEWAN,Diploma Tiga,23,45.0,Tidak Ada,0.5111
POLITEKNIK NEGERI UJUNG PANDANG,2716,PTN Vokasi,27162001,PERANCANGAN BANGUNAN GEDUNG,Sarjana Terapan,23,83.0,Tidak Ada,0.2771
POLITEKNIK NEGERI UJUNG PANDANG,2716,PTN Vokasi,27162002,JASA KONSTRUKSI,Sarjana Terapan,23,67.0,Tidak Ada,0.3433
